date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 27,away,Mississippi Delta,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Feb 28,home,Southwestern Illinois,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 2,away,Northeast Mississippi,L,7-6,7,7,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 2,away,Northeast Mississippi,L,8-1,8,8,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 4,home,Roane State,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 5,home,vs. Roane State,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 5,home,vs. Roane State,L,11-9,11,11,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 8,away,Itawamba,L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 8,away,Itawamba,L,9-2,9,9,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 11,away,Volunteer State,L,2-1,2,2,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 11,away,Volunteer State,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 12,away,Volunteer State,W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 15,away,Northwest Mississippi,L,12-8,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 18,home,Cleveland State,L,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 19,home,Cleveland State,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 19,home,Cleveland State,L,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 22,home,RHODES COLLEGE JV,W,3-2,3,3,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 24,home,Jackson State,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 25,home,Jackson State,L,17-2,17,17,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 25,home,Jackson State,W,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Mar 28,away,RHODES COLLEGE JV,W,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 2,away,Chattanooga State,L,6-0,6,6,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 2,away,Chattanooga State,L,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 3,away,Chattanooga State,L,15-7,15,15,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 8,home,Walters State,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 9,home,Walters State,L,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 9,home,Walters State,L,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 12,away,Williams Baptist College JV,W,6-5,6,6,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 15,away,Motlow State,L,11-7,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 16,away,Motlow State,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 16,away,Motlow State,W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 19,away,Three Rivers,L,11-3,11,11,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 22,home,Columbia State,L,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 23,home,Columbia State,W,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 23,home,Columbia State,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 28,away,Dyersburg State,L,11-1,11,11,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 28,away,Dyersburg State,L,4-3,4,4,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
Apr 29,away,Dyersburg State,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
May 8,home,vs. Roane State,W,10-9,10,10,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
May 9,home,vs. Walters State,L,15-2,15,15,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
May 10,home,vs. Chattanooga State,W,5-1,5,5,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
May 11,home,Columbia State,L,15-2,15,15,,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,hankmckaypyix,Hank McKay
