date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 18,home,UA Rich Mountain,L,14-5,14,5,9,win,20230318_houb,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 17,home,UA Rich Mountain,L,12-5,12,5,7,win,20230317_8744,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 17,home,UA Rich Mountain,L,5-4,5,4,1,win,20230317_k5r7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 11,home,Western Oklahoma State,L,10-8,10,8,2,win,20230311_5v7u,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 11,home,Western Oklahoma State,L,22-1,22,1,21,win,20230311_942l,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 10,home,Western Oklahoma State,W,10-4,10,4,6,win,20230310_eogv,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 10,home,Western Oklahoma State,L,5-0,5,0,5,win,20230310_4wsg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 7,home,Eastern Oklahoma State,W,11-6,11,6,5,win,20230307_7nxt,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 5,home,Labette,L,17-7,17,7,10,win,20230305_r74z,0,0,1,0,1.1,4,8,6,40.50,5,3,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 5,home,Labette,L,21-5,21,5,16,win,20230305_8kgg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 4,home,Labette,L,12-7,12,7,5,win,20230304_6mu9,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Mar 4,home,Labette,W,11-9,11,9,2,win,20230304_tofr,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 25,home,Indian Hills,L,4-1,4,1,3,win,20230225_dolt,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 25,home,Wabash Valley,L,25-10,25,10,15,win,20230225_kxhq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 24,home,Iowa Central,L,15-5,15,5,10,win,20230224_1ii3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 17,home,Oklahoma Christian,W,9-1,9,1,8,win,20230217_mx8q,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 17,home,Oklahoma Christian,W,14-2,14,2,12,win,20230217_rv9w,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 13,home,Connors State,L,13-1,13,1,12,win,20230213_msd6,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 11,home,Oklahoma Christian,L,2-1,2,1,1,win,20230211_xhz9,0,0,1,0,4.0,4,2,2,4.50,1,5,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 11,home,Oklahoma Christian,W,7-0,7,0,7,win,20230211_j9qu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 4,home,Rose State,L,13-10,13,10,3,win,20230204_mh2p,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Feb 4,home,Rose State,L,17-7,17,7,10,win,20230204_tsn4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Jan 27,home,Panola,L,9-8,9,8,1,win,20230127_eux4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
Jan 27,home,Panola,L,9-5,9,5,4,win,20230127_qd58,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Carl Albert State,carlalbertstatecollege,reedcarroll04he,Reed Carroll
