date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 23,home,Midland,L,23-10,23,10,13,win,20240323_suwl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 23,home,Midland,W,7-3,7,3,4,win,20240323_si8r,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 22,home,Midland,L,13-7,13,7,6,win,20240322_95k7,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 22,home,Midland,L,17-3,17,3,14,win,20240322_9uco,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 16,home,Odessa,W,6-3,6,3,3,win,20240316_il28,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 16,home,Odessa,L,5-3,5,3,2,win,20240316_7j0o,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 15,home,Odessa,W,10-5,10,5,5,win,20240315_grq9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 9,home,New Mexico,L,8-6,8,6,2,win,20240309_wthd,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 9,home,New Mexico,W,4-3,4,3,1,win,20240309_xuc4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 2,home,Weatherford,L,10-0,10,0,10,win,20240302_lw24,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Mar 1,home,Weatherford,L,6-2,6,2,4,win,20240301_yvfj,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 25,home,Otero,W,9-1,9,1,8,win,20240225_k8tl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 25,home,Otero,W,7-5,7,5,2,win,20240225_m13v,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 24,home,Otero,L,5-4,5,4,1,win,20240224_yx5v,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 10,home,Western Nebraska,W,11-10,11,10,1,win,20240210_zvcy,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 9,home,Western Nebraska,W,4-3,4,3,1,win,20240209_lbu0,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 4,home,Luna,W,4-3,4,3,1,win,20240204_u2dx,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 3,home,Luna,W,15-7,15,7,8,win,20240203_3et9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Feb 3,home,Luna,W,9-7,9,7,2,win,20240203_geek,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Jan 28,home,New Mexico,L,12-4,12,4,8,win,20240128_r73g,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Jan 27,home,Garden City,W,14-10,14,10,4,win,20240127_9zks,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
Jan 27,home,Northeastern,W,10-7,10,7,3,win,20240127_7twm,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhoson0aum,Jun Ho Son
